ID,FINE_ART_Scholarship _19/FAL,CLASS_19/FAL,ALTCUM_GPA_19_FAL,FINE_ARTS_Scholarship _19/FAL,MAJOR_FIXED_19/FAL,RETURN_BIN_19/FAL,Role_19/FAL,SPORT_19/FAL,Sport_19/FAL,FINE_ART_Scholarship _20/SPR,CLASS_20/SPR,ALTCUM_GPA_20/SPR,FINE_ARTS_Scholarship _20/SPR,MAJOR_FIXED_20/SPR,RETURN_BIN_20/SPR,Role_20/SPR,SPORT_20/SPR,Sport_20/SPR,FINE_ART_Scholarship _20/FAL,CLASS_20/FAL,ALTCUM_GPA_20/FAL,FINE_ARTS_Scholarship _20/FAL,MAJOR_FIXED_20/FAL,RETURN_BIN_20/FAL,Role_20/FAL,SPORT_20/FAL,Sport_20/FAL,FINE_ART_Scholarship _21/SPR,CLASS_21/SPR,ALTCUM_GPA_21/SPR,FINE_ARTS_Scholarship _21/SPR,MAJOR_FIXED_21/SPR,RETURN_BIN_21/SPR,Role_21/SPR,SPORT_21/SPR,Sport_21/SPR,FINE_ART_Scholarship _21/FAL,CLASS_21/FAL,ALTCUM_GPA_21/FAL,FINE_ARTS_Scholarship _21/FAL,MAJOR_FIXED_21/FAL,RETURN_BIN_21/FAL,Role_21/FAL,SPORT_21/FAL,Sport_21/FAL,FINE_ART_Scholarship _22/SPR,CLASS_22/SPR,ALTCUM_GPA_22/SPR,FINE_ARTS_Scholarship _22/SPR,MAJOR_FIXED_22/SPR,RETURN_BIN_22/SPR,Role_22/SPR,SPORT_22/SPR,Sport_22/SPR,FINE_ART_Scholarship _22/FAL,CLASS_22/FAL,ALTCUM_GPA_22/FAL,FINE_ARTS_Scholarship _22/FAL,MAJOR_FIXED_22/FAL,RETURN_BIN_22/FAL,Role_22/FAL,SPORT_22/FAL,Sport_22/FAL,FINE_ART_Scholarship _23/SPR,CLASS_23/SPR,ALTCUM_GPA_23/SPR,FINE_ARTS_Scholarship _23/SPR,MAJOR_FIXED_23/SPR,RETURN_BIN_23/SPR,Role_23/SPR,SPORT_23/SPR,Sport_23/SPR,FINE_ART_Scholarship _23/FAL,CLASS_23/FAL,ALTCUM_GPA_23/FAL,FINE_ARTS_Scholarship _23/FAL,MAJOR_FIXED_23/FAL,RETURN_BIN_23/FAL,Role_23/FAL,SPORT_23/FAL,Sport_23/FAL,FINE_ART_Scholarship _24/SPR,CLASS_24/SPR,ALTCUM_GPA_24/SPR,FINE_ARTS_Scholarship _24/SPR,MAJOR_FIXED_24/SPR,RETURN_BIN_24/SPR,Role_24/SPR,SPORT_24/SPR,Sport_24/SPR,FINE_ART_Scholarship _24/FAL,CLASS_24/FAL,ALTCUM_GPA_24/FAL,FINE_ARTS_Scholarship _24/FAL,MAJOR_FIXED_24/FAL,RETURN_BIN_24/FAL,Role_24/FAL,SPORT_24/FAL,Sport_24/FAL,FINE_ART_Scholarship _25/SPR,CLASS_25/SPR,ALTCUM_GPA_25/SPR,FINE_ARTS_Scholarship _25/SPR,MAJOR_FIXED_25/SPR,RETURN_BIN_25/SPR,Role_25/SPR,SPORT_25/SPR,Sport_25/SPR,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FIRST_GEN,RETURN?,RETURN_BIN,CONDITIONAL_ADMITS,PELL,ADMIT_STATUS,STA_FED_COHORT_GROUP,STATE,GRADS,PRIMARY_MAJOR,Membrshp Start Dt,Membrshp End Dt,years_org,SPORT_COUNT,INSTATE,RETENTION_BIN,INSTATE_BIN,PERSISTANCE_SO_JR_BIN,PERSISTANCE_JR_SR_BIN,ETHNICITY_BIN,RACE_BIN,GENDER_BIN,CONDITIONAL_ADMITS_BIN,FOOTBALL_BIN,FINAL_GPA
407998,NO,FR,0,,UND,0,,,,,SO,4,NO,PSY,0,,,,,SO,4,NO,PSY,0,,,,,JR,4,NO,PSY,0,,,,,JR,3.971,NO,PSY,0,,,,,JR,3.971,NO,PSY,0,,,,,SR,3.842,NO,PSY,0,,,,,SR,3.833,NO,PSY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,11/3/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,PSY,,,,0,In State,1,0,1,1,0,0,1,0,0,3.833
408005,NO,FR,0,,UND,0,Member,AWTR,W Outdoor Track,,FR,3.692,NO,UND,1,Member,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,9/22/2000,19/FAL,NO,Left,1,NO,YES,FR,19-20,NE,,UND,9/1/2019,5/1/2020,0.67,1,In State,0,0,0,0,0,0,1,0,0,3.692
408034,NO,FR,0,,UND,0,Member,AMIT,M Indoor Track,,FR,2.563,NO,IST,0,Member,AMIT,M Indoor Track,,FR,2.444,NO,IST,0,Member,AMIT,M Indoor Track,,SO,2.49,NO,IST,1,Member,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,10/20/2000,19/FAL,NO,Left,1,NO,YES,FR,19-20,NE,,IST,1/1/2020,5/1/2021,1.33,1,In State,1,0,0,0,0,0,0,0,0,2.49
408051,NO,FR,0,,UND,0,Member,AVOL,Volleyball,,FR,3.786,NO,ELED,0,Member,AVOL,Volleyball,,SO,3.844,NO,ELED,0,Member,AVOL,Volleyball,,SO,3.867,NO,ELED,0,Member,AVOL,Volleyball,,JR,3.87,NO,ELED,0,Member,AVOL,Volleyball,,SR,3.9,NO,ELED,0,Member,AVOL,Volleyball,,SR,3.894,NO,ELED,0,Member,AVOL,Volleyball,,SR,3.909,NO,ELED,1,Member,AVOL,Volleyball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,AN,BL,,F,12/6/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,KS,YES,ELED,8/1/2019,8/17/2020,1.05,1,Out of State,1,1,1,1,0,1,1,0,0,3.909
408064,YES,FR,0,,UND,0,,,,,FR,0,YES,UND,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,8/15/2001,19/FAL,NO,Left,1,NO,NO,FR,19-20,NE,,UND,,,,0,In State,0,0,0,0,0,0,1,0,0,0
408083,NO,FR,0,,UND,0,Varsity,AWTR,W Outdoor Track,,FR,4,NO,UND,0,Varsity,AWTR,W Outdoor Track,,SO,4,NO,MTHDA,0,Varsity,AWTR,W Outdoor Track,,SO,4,NO,MTHDA,0,Varsity,AWTR,W Outdoor Track,,JR,3.985,NO,MTHDA,0,Varsity,AWTR,W Outdoor Track,,JR,3.972,NO,MTHDA,0,Varsity,AWTR,W Outdoor Track,,SR,3.976,NO,MTHDA,0,Varsity,AWTR,W Outdoor Track,,SR,3.979,NO,MTHDA,1,Varsity,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,11/3/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,MTHDA,1/1/2020,6/1/2023,3.42,1,In State,1,0,1,1,0,0,1,0,0,3.979
408162,YES,FR,0,,UND,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,5/6/2001,19/FAL,YES,Left,1,NO,YES,FR,19-20,NE,,,,,,0,In State,0,0,0,0,0,0,1,0,0,0
408167,NO,FR,0,,UND,0,Member,AWXC,W Cross Country,,SO,3,NO,PSY,0,Member,AWXC,W Cross Country,,SO,3.423,NO,PSY,0,Member,AWXC,W Cross Country,,JR,3.431,NO,PSY,0,Member,AWXC,W Cross Country,,JR,3.035,NO,PSY,0,Member,AWXC,W Cross Country,,JR,3.124,NO,PSY,0,Member,AWXC,W Cross Country,,SR,3.321,NO,PSY,0,Member,AWXC,W Cross Country,,SR,3.371,NO,PSY,1,Member,AWXC,W Cross Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,10/8/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,PSY,8/1/2019,5/1/2021,1.75,1,In State,1,0,1,1,0,0,1,0,0,3.371
408168,NO,FR,0,,UND,0,,,,,FR,3.94,NO,UND,0,,,,,SO,3.972,NO,UND,0,,,,,SO,3.961,NO,PSY,0,,,,,SO,3.967,NO,PSY,0,,,,,JR,3.976,NO,PSY,0,,,,,SR,3.98,NO,PSY,0,,,,,SR,3.965,NO,PSY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,,,,F,3/19/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,PSY,,,,0,In State,1,0,1,1,0,1,1,0,0,3.965
408188,NO,FR,0,,UND,0,Varsity,AMIT,M Indoor Track,,FR,3.206,NO,EGR,0,Varsity,AMIT,M Indoor Track,,SO,3.326,NO,EGR,0,Varsity,AMIT,M Indoor Track,,SO,3.268,NO,EGR,0,Varsity,AMIT,M Indoor Track,,JR,3.169,NO,EGR,0,Varsity,AMIT,M Indoor Track,,JR,3.218,NO,EGR,0,Varsity,AMIT,M Indoor Track,,SR,3.145,NO,EGR,0,Varsity,AMIT,M Indoor Track,,SR,3.178,NO,EGR,1,Varsity,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,11/2/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,EGR,1/1/2020,6/1/2024,4.42,1,In State,1,0,1,1,0,0,0,0,0,3.178
408194,YES,FR,0,,UND,0,,,,,FR,2.783,YES,LPS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,11/27/2000,19/FAL,YES,Left,1,NO,YES,FR,19-20,WY,,LPS,,,,0,Out of State,0,1,0,0,0,0,1,0,0,2.783
408203,NO,FR,0,,UND,0,,,,,FR,2.88,NO,SOC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,7/24/2001,19/FAL,NO,Left,1,YES,YES,FR,19-20,NE,,SOC,,,,0,In State,0,0,0,0,0,0,1,1,0,2.88
408219,NO,FR,0,,UND,0,,,,,FR,2.82,NO,ELED,0,,,,,SO,2.709,NO,ELED,0,,,,,SO,2.722,NO,ELED,0,,,,,JR,2.926,NO,ELED,0,,,,,SR,3.131,NO,ELED,0,,,,,SR,3.302,NO,ELED,0,,,,,SR,3.371,NO,ELED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,,,,F,5/17/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,ELED,,,,0,In State,1,0,1,1,1,1,1,0,0,3.371
408222,YES,FR,0,,UND,0,,,,,FR,3.553,YES,MUS,0,,,,,SO,3.67,YES,MUS,0,,,,,SO,3.781,YES,MUS,0,,,,,JR,3.789,YES,MUS,0,,,,,SR,3.777,YES,MUS,0,,,,,SR,3.78,YES,MUS,0,,,,,SR,3.803,YES,MUS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,7/20/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,MUS,,,,0,In State,1,0,1,1,0,0,0,0,0,3.803
408264,NO,FR,0,,UND,0,Varsity,ABSA,Baseball,,FR,2.66,NO,BUS,0,Varsity,ABSA,Baseball,,FR,2.832,NO,BUS,0,Varsity,ABSA,Baseball,,SO,2.944,NO,BUS,0,Varsity,ABSA,Baseball,,SO,2.849,NO,BUS,0,Varsity,ABSA,Baseball,,JR,3.046,NO,BUS,0,Varsity,ABSA,Baseball,,JR,3.204,NO,BUS,0,Varsity,ABSA,Baseball,,SR,3.228,NO,BUS,1,Varsity,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,8/9/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,CO,YES,BUS,9/1/2019,6/1/2024,4.75,1,Out of State,1,1,1,1,0,0,0,0,0,3.228
408333,YES,FR,0,,UND,0,,,,,FR,2.586,YES,EVS,0,,,,,FR,1.44,YES,EVS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,9/19/2000,19/FAL,NO,Left,1,NO,NO,FR,19-20,NE,,EVS,,,,0,In State,0,0,0,0,0,0,0,0,0,1.44
408386,NO,FR,0,,UND,0,Member,STSS,Spirit Squad,,FR,1.154,NO,UND,1,Member,STSS,Spirit Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,WH,,,F,11/2/2000,19/FAL,YES,Left,1,NO,YES,FR,19-20,NE,,UND,9/1/2019,5/1/2020,0.67,1,In State,0,0,0,0,1,0,1,0,0,1.154
408413,NO,FR,0,,UND,0,,,,,FR,2.82,NO,ELED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,12/21/2000,19/FAL,YES,Left,1,NO,YES,FR,19-20,NE,,ELED,,,,0,In State,0,0,0,0,0,0,1,0,0,2.82
408460,YES,FR,0,,UND,0,Member,AGOL,MGolf,,SO,2.747,YES,HHP,0,Member,AGOL,MGolf,,SO,2.828,YES,HHP,0,Member,AGOL,MGolf,,JR,2.858,YES,HHP,0,Member,AGOL,MGolf,,JR,3.139,YES,HHP,0,Member,AGOL,MGolf,,SR,3.327,YES,HHP,0,Member,AGOL,MGolf,,SR,3.342,YES,HHP,0,Member,AGOL,MGolf,,SR,3.392,YES,HHP,1,Member,AGOL,MGolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,2/2/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,HHP,8/1/2019,6/1/2023,3.84,1,In State,1,0,1,1,0,0,0,0,0,3.392
408469,NO,FR,0,,UND,0,Member,AFBA,Football,,FR,3.66,NO,HIS,0,Member,AFBA,Football,,SO,3.6,NO,HIS,0,Member,AFBA,Football,,SO,3.669,NO,HIS,0,Member,AFBA,Football,,JR,3.745,NO,HIS,0,Member,AFBA,Football,,JR,3.744,NO,HIS,0,Member,AFBA,Football,,SR,3.738,NO,HIS,0,Member,AFBA,Football,,SR,3.763,NO,HIS,1,Member,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,1/13/2001,19/FAL,NO,Graduated,0,YES,YES,FR,19-20,NE,YES,HIS,8/1/2019,5/1/2022,2.75,1,In State,1,0,1,1,0,0,0,1,1,3.763
408486,NO,FR,0,,UND,0,,,,,FR,3.02,NO,UND,0,,,,,SO,3,NO,GRD,0,,,,,SO,2.879,NO,GRD,0,,,,,JR,2.736,NO,GRD,0,,,,,JR,2.87,NO,GRD,0,,,,,SR,2.767,NO,GRD,0,,,,,SR,2.786,NO,GRD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,AS,,,M,4/18/2001,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,NE,YES,GRD,,,,0,In State,1,0,1,1,0,1,0,0,0,2.786
408489,NO,FR,0,,UND,0,Member,STSS,Spirit Squad,,SO,3.154,NO,UND,1,Member,STSS,Spirit Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,9/28/2001,19/FAL,YES,Left,1,NO,NO,FR,19-20,NE,,UND,9/1/2019,5/1/2020,0.67,1,In State,1,0,0,0,0,0,1,0,0,3.154
408517,NO,FR,0,,UND,0,Varsity,ABSA,Baseball,,SO,4,NO,ECO,0,Varsity,ABSA,Baseball,,JR,3.819,NO,ECO,0,Varsity,ABSA,Baseball,,JR,3.764,NO,ECO,0,Varsity,ABSA,Baseball,,SR,3.596,NO,ECO,0,Varsity,ABSA,Baseball,,SR,3.665,NO,EGR,0,Varsity,ABSA,Baseball,,SR,3.627,NO,EGR,0,Varsity,ABSA,Baseball,,SR,3.663,NO,EGR,0,Varsity,ABSA,Baseball,,SR,3.687,NO,EGR,1,Varsity,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,6/5/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,EGR,9/1/2019,6/1/2023,3.75,1,In State,1,0,1,1,0,0,0,0,0,3.687
408519,YES,FR,0,,UND,0,,,,,FR,2.727,YES,UND,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,6/13/2001,19/FAL,NO,Left,1,NO,YES,FR,19-20,NE,,UND,,,,0,In State,0,0,0,0,0,0,1,0,0,2.727
408532,NO,FR,0,,UND,0,Varsity,AMBB,M Basketball,,FR,3.146,NO,UND,0,Varsity,AMBB,M Basketball,,FR,3.495,NO,EGR,0,Varsity,AMBB,M Basketball,,SO,3.457,NO,EGR,0,Varsity,AMBB,M Basketball,,SO,3.039,NO,EGR,0,Varsity,AMBB,M Basketball,,JR,2.916,NO,EGR,0,Varsity,AMBB,M Basketball,,SR,2.867,NO,EGR,0,Varsity,AMBB,M Basketball,,SR,2.895,NO,EGR,0,Varsity,AMBB,M Basketball,,SR,2.902,NO,EGR,1,Varsity,AMBB,M Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,BL,,,M,9/13/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,EGR,9/1/2019,6/1/2023,3.75,1,In State,1,0,1,1,0,1,0,0,0,2.902
408596,NO,FR,0,,UND,0,Member,AWRE,M Wrestling,,FR,3.12,NO,BUS,0,Member,AWRE,M Wrestling,,SO,3.289,NO,BUS,0,Member,AWRE,M Wrestling,,SO,3.023,NO,BUS,0,Member,AWRE,M Wrestling,,JR,2.967,NO,BUS,0,Member,AWRE,M Wrestling,,JR,3.183,NO,BUS,0,Member,AWRE,M Wrestling,,SR,3.231,NO,BUS,0,Member,AWRE,M Wrestling,,SR,3.203,NO,BUS,1,Member,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,4/6/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,BUS,9/1/2019,6/1/2023,3.75,1,In State,1,0,1,1,0,0,0,0,0,3.203
408638,NO,FR,0,,BIO,0,Member,ABSA,Baseball,,FR,3.007,NO,BIO,0,Member,ABSA,Baseball,,SO,3.146,NO,BIO,0,Member,ABSA,Baseball,,SO,3.305,NO,BIO,0,Member,ABSA,Baseball,,JR,3.23,NO,BIO,0,Member,ABSA,Baseball,,JR,3.186,NO,BIO,0,Member,ABSA,Baseball,,SR,3.205,NO,BIO,0,Member,ABSA,Baseball,,SR,3.333,NO,BIO,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,,,,M,1/12/2001,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,WY,YES,BIO,9/1/2019,6/1/2023,3.75,1,Out of State,1,1,1,1,0,1,0,0,0,3.333
408690,YES,SO,0,,UND,0,Member,STDS,Dance Squad,,SO,3.85,YES,CSI,0,Member,STDS,Dance Squad,,JR,3.819,YES,CSI,0,Member,STDS,Dance Squad,,SR,3.828,YES,CSI,0,Member,STDS,Dance Squad,,SR,3.756,YES,CSI,0,Member,STDS,Dance Squad,,SR,3.705,YES,CSI,1,Member,STDS,Dance Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,2/5/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,CSI,9/1/2021,12/1/2021,0.25,1,In State,0,0,1,1,0,0,1,0,0,3.705
408696,NO,FR,0,,UND,0,Member,AMIT,M Indoor Track,,FR,3.507,NO,HHP,0,Member,AMIT,M Indoor Track,,SO,3.4,NO,HHP,0,Member,AMIT,M Indoor Track,,SO,3.557,NO,HHP,0,Member,AMIT,M Indoor Track,,JR,3.524,NO,HHP,0,Member,AMIT,M Indoor Track,,JR,3.486,NO,HHP,0,Member,AMIT,M Indoor Track,,SR,3.48,NO,HHP,0,Member,AMIT,M Indoor Track,,SR,3.484,NO,HHP,1,Member,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,3/26/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,HHP,1/1/2020,6/1/2023,3.42,1,In State,1,0,1,1,0,0,0,0,0,3.484
408718,YES,FR,0,,UND,0,,,,,FR,3.88,YES,UND,0,,,,,SO,3.922,YES,CSI,0,,,,,SO,3.77,YES,CSI,0,,,,,JR,3.667,YES,CSI,0,,,,,JR,3.677,YES,CSI,0,,,,,SR,3.647,YES,CSI,0,,,,,SR,3.645,YES,CSI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,3/24/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,CSI,,,,0,In State,1,0,1,1,0,0,0,0,0,3.645
408731,YES,FR,0,,UND,0,,,,,FR,3.408,YES,UND,0,,,,,FR,3.5,YES,UND,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,WH,,,F,2/3/2001,19/FAL,NO,Left,1,NO,NO,FR,19-20,NE,,UND,,,,0,In State,0,0,0,0,1,0,1,0,0,3.5
408785,YES,FR,0,,UND,0,,,,,FR,3.888,YES,MUS,0,,,,,SO,3.756,YES,MUS,0,,,,,SO,3.844,YES,MUS,0,,,,,JR,3.879,YES,MUS,0,,,,,JR,3.905,YES,MUS,0,,,,,SR,3.913,YES,MUS,0,,,,,SR,3.923,YES,MUS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,12/27/2000,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,NE,YES,MUS,,,,0,In State,1,0,1,1,0,0,1,0,0,3.923
408801,YES,FR,0,,UND,0,,,,,FR,3.238,YES,MUS,0,,,,,FR,3.345,YES,MUS,0,,,,,SO,3.26,YES,MUS,0,,,,,JR,3.271,YES,MUS,0,,,,,JR,3.29,YES,MUS,0,,,,,SR,2.997,YES,MUS,0,,,,,SR,3.049,YES,MUS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,WH,,,M,9/23/2001,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,NE,YES,MUS,,,,0,In State,1,0,1,1,1,0,0,0,0,3.049
408814,NO,SO,3.1,,PED,0,Varsity,AFBA,Football,,JR,3.077,NO,IDS,0,Varsity,AFBA,Football,,JR,2.89,NO,IDS,0,Varsity,AFBA,Football,,SR,2.733,NO,IDS,0,Varsity,AFBA,Football,,SR,2.745,NO,IDS,1,Varsity,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,BL,WH,,M,5/11/1998,19/SPR,NO,Graduated,0,NO,NO,TR,,NE,YES,IDS,2/1/2019,5/1/2022,3.25,1,In State,0,0,1,1,0,0,0,0,1,2.745
408833,NO,FR,0,,UND,0,Member,ABSA,Baseball,,FR,2.6,NO,UND,0,Member,ABSA,Baseball,,SO,2.421,NO,UND,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,9/25/2000,19/FAL,NO,Left,1,NO,NO,FR,19-20,CO,,UND,9/1/2019,12/1/2020,1.25,1,Out of State,1,1,0,0,0,0,0,0,0,2.421
408836,NO,FR,0,,UND,0,Varsity,AWTR,W Outdoor Track,,FR,3,NO,UND,0,Varsity,AWTR,W Outdoor Track,,SO,3.048,NO,HSC,0,Varsity,AWTR,W Outdoor Track,,SO,2.526,NO,ELED,0,Varsity,AWTR,W Outdoor Track,,JR,2.8,NO,ELED,0,Varsity,AWTR,W Outdoor Track,,JR,3.07,NO,ELED,0,Varsity,AWTR,W Outdoor Track,,SR,3.278,NO,SPED,0,Varsity,AWTR,W Outdoor Track,,SR,3.314,NO,SPED,1,Varsity,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,7/17/2001,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,NE,YES,SPED,1/1/2020,6/1/2023,3.42,1,In State,1,0,1,1,0,0,1,0,0,3.314
408839,YES,FR,0,,UND,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,AN,,,M,9/18/2001,19/FAL,YES,Left,1,YES,YES,FR,19-20,NE,,,,,,0,In State,0,0,0,0,1,1,0,1,0,0
408873,NO,FR,0,,UND,0,Member,ABSA,Baseball,,FR,2.6,NO,UND,0,Member,ABSA,Baseball,,FR,2.424,NO,UND,0,Member,ABSA,Baseball,,SO,2.281,NO,UND,0,Member,ABSA,Baseball,,SO,2.327,NO,UND,0,Member,ABSA,Baseball,,JR,2.438,NO,UND,0,Member,ABSA,Baseball,,JR,2.501,NO,UND,0,Member,ABSA,Baseball,,JR,2.498,NO,ACC,0,Member,ABSA,Baseball,,JR,2.207,NO,ACC,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,BL,WH,,M,6/19/2000,19/FAL,NO,Left,1,NO,NO,FR,19-20,CO,,ACC,9/1/2019,1/1/2024,4.34,1,Out of State,1,1,1,0,1,0,0,0,0,2.207
408898,NO,FR,0,,UND,0,Member,AWXC,W Cross Country,,FR,3.74,NO,PSY,0,Member,AWXC,W Cross Country,,SO,3.6,NO,PSY,0,Member,AWXC,W Cross Country,,SO,3.654,NO,PSY,0,Member,AWXC,W Cross Country,,JR,3.71,NO,PSY,0,Member,AWXC,W Cross Country,,JR,3.764,NO,PSY,0,Member,AWXC,W Cross Country,,SR,3.792,NO,PSY,0,Member,AWXC,W Cross Country,,SR,3.819,NO,PSY,1,Member,AWXC,W Cross Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,8/20/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,PSY,8/1/2019,5/1/2020,0.75,1,In State,1,0,1,1,0,0,1,0,0,3.819
